ID,TAG,NAME,UI_NAME,E_NAME,E_UI_NAME,SYMBOL,COLOR,SLOT,TVAL,SVAL,STR,INT,WIS,DEX,CON,CHA,SRH,STL,MMS,SPD,PVAL,DEPTH,WEIGHT,AP_RATE,COST,CHARGE,MIN_SIZE,MAX_SIZE,BASE_AC,BASE_EV,BASE_VO,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,PLUS_VO,BOW_MUL,MIN_SIZE,MAX_SIZE,MIN_SIZE_PERMIT,MAX_SIZE_PERMIT,ADD_DEPTH_RARITY,FLAGS,DESCRIPTION,E_DESCRIPTION,COMMENT
214,214,*防具強化*,出惨 体 未合,*Enchant Armor*,klimon bieder,?,w,INVENTORY,SCROLL,20,0,0,0,0,0,0,0,0,0,0,0,50,2,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,,それは読むと防具のAC修正を複数回強化する。,It increases an armour's to-ac powerfully when you read it.,
215,215,防具呪縛,牙感 倒 胆,Curse Armor,alacre re org,?,w,INVENTORY,SCROLL,2,0,0,0,0,0,0,0,0,0,0,0,50,2,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,,それは読むと着ている鎧を(粗悪品)に変える。,It makes your current armour (Blasted) when you read it.,
216,216,サモン・アンデッド,毒全 翔完 進事,Summon Undead,umgar danri,?,w,INVENTORY,SCROLL,5,0,0,0,0,0,0,0,0,0,0,0,15,2,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/1,,それは読むと複数のアンデッドのモンスターを敵として召喚する。,It summons several undead monsters as enemies when you read it.,
217,217,天恵,断縦 純 絶根,Blessing,ooder dokrog,?,w,INVENTORY,SCROLL,33,0,0,0,0,0,0,0,0,0,0,0,1,2,100,15,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,,それは読むと一時的に祝福される。,It blesses you temporarily when you read it.,
218,218,聖唱歌,火回 絶胆 柳,Holy Chant,nihum khomar,?,w,INVENTORY,SCROLL,34,0,0,0,0,0,0,0,0,0,0,0,10,2,100,40,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,,それは読むと一時的に祝福される。,It blesses you temporarily when you read it.,
219,219,聖祈言,刀 生動 尾毒,Holy Prayer,wexab jahnag,?,w,INVENTORY,SCROLL,35,0,0,0,0,0,0,0,0,0,0,0,25,2,100,80,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,,それは読むと一時的に祝福される。,It blesses you temporarily when you read it.,
220,220,帰還の詔,全 津乱 起起,Word of Recall,re ab evssna,?,w,INVENTORY,SCROLL,11,0,0,0,0,0,0,0,0,0,0,0,5,2,100,150,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,5/1,WORD_RECALL,それは読むと地上にいる時は行ったことのあるダンジョンの最深階へ、ダンジョンにいる時は地上へと移動する。,"It recalls you to the town, or back into the dungeon you have entered when you read it.",
221,221,*破壊*,魎故 刀 命 直,*Destruction*,denmung ishbul,?,w,INVENTORY,SCROLL,41,0,0,0,0,0,0,0,0,0,0,0,40,2,100,250,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/1,STAR_DESTROY,それは読むと自分の周辺の全てのものを破壊する。,It destroys everything nearby you when you read it.,##### Potions #####
222,222,スライムモルドジュース,よどんだ緑の,Slime Mold Juice,Icky Green,!,g,INVENTORY,POTION,2,0,0,0,0,0,0,0,0,0,0,400,0,1,100,2,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,FIXED_FLAVOR,それは不気味な味のするジュースである。,It tastes weird.,
223,223,リンゴジュース,薄茶色の,Apple Juice,Light Brown,!,U,INVENTORY,POTION,1,0,0,0,0,0,0,0,0,0,0,250,0,1,100,1,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,FIXED_FLAVOR,それは甘くてサッパリしているジュースである。,It tastes sweet.,
224,224,水,透明な,Water,Clear,!,w,INVENTORY,POTION,0,0,0,0,0,0,0,0,0,0,0,200,0,1,100,1,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,FIXED_FLAVOR,それはただの水である。,It is just water.,
225,225,腕力,紺碧の,Strength,Azure,!,B,INVENTORY,POTION,48,0,0,0,0,0,0,0,0,0,0,0,20,1,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/8:30/4:80/4,INC_STR,それは飲むと腕力の最大値が上がる。,It increases your strength when you quaff it.,
226,226,脆弱,青い,Weakness,Blue,!,b,INVENTORY,POTION,16,0,0,0,0,0,0,0,0,0,0,0,3,1,100,0,0,0,0,0,0,,3d12,0,0,0,0,0,0,5,15,-2,2,3/1,DEC_STR,それは飲むと腕力の現在値が下がる。,It decreases your strength when you quaff it.,
227,227,腕力復活,青斑の,Restore Strength,Blue Speckled,!,b,INVENTORY,POTION,42,0,0,0,0,0,0,0,0,0,0,0,25,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,RES_STR,それは飲むと腕力が回復する。,It restores your strength when you quaff it.,
228,228,知能,黒い,Intelligence,Black,!,D,INVENTORY,POTION,49,0,0,0,0,0,0,0,0,0,0,0,20,1,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/8:30/4:80/4,INC_INT,それは飲むと知能の最大値が上がる。,It increases your intellingence when you quaff it.,
229,229,無知,茶色の,Stupidity,Brown,!,u,INVENTORY,POTION,17,0,0,0,0,0,0,0,0,0,0,0,20,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,DEC_INT,それは飲むと知能の現在値が下がる。,It decreases your intelligence when you quaff it.,
230,230,知能復活,茶斑の,Restore Intelligence,Brown Speckled,!,u,INVENTORY,POTION,43,0,0,0,0,0,0,0,0,0,0,0,25,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,RES_INT,それは飲むと知能が回復する。,It restores your intelligence when you quaff it.,
231,231,賢さ,泡だった,Wisdom,Bubbling,!,W,INVENTORY,POTION,50,0,0,0,0,0,0,0,0,0,0,0,20,1,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/8:30/4:80/4,INC_WIS,それは飲むと賢さの最大値が上がる。,It increases your wisdom when you quaff it.,
232,232,愚鈍,薄黄緑色の,Naivety,Chartreuse,!,G,INVENTORY,POTION,18,0,0,0,0,0,0,0,0,0,0,0,20,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,DEC_WIS,それは飲むと賢さの現在値が下がる。,It decreases your wisdom when you quaff it.,
233,233,賢さ復活,濁った,Restore Wisdom,Cloudy,!,w,INVENTORY,POTION,44,0,0,0,0,0,0,0,0,0,0,0,25,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,RES_WIS,それは飲むと賢さが回復する。,It restores your wisdom when you quaff it.,
234,234,魅力,銅斑の,Charisma,Copper Speckled,!,U,INVENTORY,POTION,53,0,0,0,0,0,0,0,0,0,0,0,20,1,100,4000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/8:20/4:70/4,INC_CHR,それは飲むと魅力の最大値が上がる。,It increases your charisma when you quaff it.,
235,235,醜悪,紅色の,Ugliness,Crimson,!,r,INVENTORY,POTION,21,0,0,0,0,0,0,0,0,0,0,0,20,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,DEC_CHR,それは飲むと魅力の現在値が下がる。,It decreases your charisma when you quaff it.,
236,236,魅力復活,シアン色の,Restore Charisma,Cyan,!,B,INVENTORY,POTION,47,0,0,0,0,0,0,0,0,0,0,0,20,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,RES_CHR,それは飲むと魅力が回復する。,It restores your charisma when you quaff it.,
237,237,癒し,群青色の,Curing,Dark Blue,!,b,INVENTORY,POTION,61,0,0,0,0,0,0,0,0,0,0,100,18,1,100,250,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,18/1:40/1,,それは飲むと体力が50回復し、盲目・毒・混乱・朦朧・切り傷・幻覚を癒す。,"It heals you 50 and cures blindness, poison, confusion, stunning, cuts and hallucination when you quaff it.",# Note! Invulnerability decreases your food...#JZ#
238,238,無敵,深い緑の,Invulnerability,Dark Green,!,g,INVENTORY,POTION,62,0,0,0,0,0,0,0,0,0,0,-2500,90,1,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/9,INVULNER,それは飲むと一時的に無敵化する。,You get invulnerable temporarily when you quaff it.,#JZ#
239,239,新生,深い赤色の,New Life,Dark Red,!,r,INVENTORY,POTION,63,0,0,0,0,0,0,0,0,0,0,100,50,1,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/8,,それは飲むと自分の生命力ランクや全ステータスの限界が作り直され、全ての突然変異が消える。,It changes your life rating and max of all your stats and cures all mutations when you quaff it.,
240,240,重傷の治癒,金斑の,Cure Serious Wounds,Gold Speckled,!,y,INVENTORY,POTION,35,0,0,0,0,0,0,0,0,0,0,100,3,1,100,40,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,CURE_MEDIUM_WOUNDS,それは飲むと体力が4d8回復し、盲目・混乱・狂戦士化を癒し、切り傷を和らげる。,"It heals you 4d8, cures blindness, confusion and berserk and reduces cuts when you quaff it.",
241,241,致命傷の治癒,灰色の,Cure Critical Wounds,Gray,!,s,INVENTORY,POTION,36,0,0,0,0,0,0,0,0,0,0,100,5,1,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,5/1,CURE_CRITICAL_WOUNDS,それは飲むと体力が6d8回復し、盲目・混乱・毒・朦朧・切り傷・狂戦士化を癒す。,"It heals you 6d8 and cures blindness, confusion, poison, stunned, cuts and berserk when you quaff it.",
242,242,体力回復,灰斑の,Healing,Gray Speckled,!,s,INVENTORY,POTION,37,0,0,0,0,0,0,0,0,0,0,200,15,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/1:30/1:60/1:80/1,HEAL,それは飲むと体力が300回復し、盲目・混乱・毒・朦朧・切り傷・狂戦士化を癒す。,"It heals you 300 and cures blindness, confusion, poison, stunned, cuts and berserk when you quaff it.",
243,243,耐久力,緑色の,Constitution,Green,!,g,INVENTORY,POTION,52,0,0,0,0,0,0,0,0,0,0,0,20,1,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/8:30/4:80/4,INC_CON,それは飲むと耐久力の最大値が上がる。,It increases your constitution when you quaff it.,
244,244,経験,緑斑の,Experience,Green Speckled,!,g,INVENTORY,POTION,59,0,0,0,0,0,0,0,0,0,0,0,65,1,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,65/1,,それは飲むと現在の経験値の半分(100000を超えない)の経験を得る。,You gain experience half of your experience (max: 100000) when you quaff it.,
245,245,眠り,ぼやけた色の,Sleep,Hazy,!,W,INVENTORY,POTION,11,0,0,0,0,0,0,0,0,0,0,100,0,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,それは飲むと麻痺する。,It paralyzes you when you quaff it.,
246,246,盲目,藍色の,Blindness,Indigo,!,v,INVENTORY,POTION,7,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,それは飲むと盲目になる。,It blinds you when you quaff it.,#JZ#
247,247,酔っ払い,薄い青色の,Booze,Light Blue,!,B,INVENTORY,POTION,9,0,0,0,0,0,0,0,0,0,0,50,0,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,,それは飲むと混乱し、幻覚に侵される。修行僧が飲むと酔拳を使えるらしい。,"It confuses and hallucinates you when you quaff it. If you are a monk, you may be a drunken master.",
248,248,毒,薄い緑色の,Poison,Light Green,!,G,INVENTORY,POTION,6,0,0,0,0,0,0,0,0,0,0,0,3,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,,それは飲むと毒に冒される。,It poisons you when you quaff it.,
249,249,スピード,マゼンタ色の,Speed,Magenta,!,r,INVENTORY,POTION,29,0,0,0,0,0,0,0,0,0,0,0,1,1,100,75,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1:40/1:60/1,HASTE,それは飲むと一時的に加速する。,It hastes you temporarily when you quaff it.,
250,250,のろま,青く輝く,Slowness,Metallic Blue,!,b,INVENTORY,POTION,4,0,0,0,0,0,0,0,0,0,0,50,1,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,SLOW,それは飲むと一時的に減速する。,It slows you down temporarily when you quaff it.,
251,251,器用さ,赤く輝く,Dexterity,Metallic Red,!,r,INVENTORY,POTION,51,0,0,0,0,0,0,0,0,0,0,0,20,1,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/8:30/4:80/4,INC_DEX,それは飲むと器用さの最大値が上がる。,It increases your dexterity when you quaff it.,
252,252,器用さ復活,緑に輝く,Restore Dexterity,Metallic Green,!,g,INVENTORY,POTION,45,0,0,0,0,0,0,0,0,0,0,0,25,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,RES_DEX,それは飲むと器用さが回復する。,It restores your dexterity when you quaff it.,
253,253,耐久力復活,紫に輝く,Restore Constitution,Metallic Purple,!,v,INVENTORY,POTION,46,0,0,0,0,0,0,0,0,0,0,0,25,1,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1,RES_CON,それは飲むと耐久力が回復する。,It restores your constitution when you quaff it.,
254,254,記憶喪失,オレンジ色の,Lose Memories,Orange,!,o,INVENTORY,POTION,13,0,0,0,0,0,0,0,0,0,0,0,10,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,,それは飲むと現在の経験値を失う。,You lose experience when you quaff it.,
255,255,塩水,オレンジ斑の,Salt Water,Orange Speckled,!,o,INVENTORY,POTION,5,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/1,SALT_WATER,それは飲むと餓死寸前になり麻痺するが、毒を癒す。,"It makes you nearly faint from hunger and paralyzes you, but it cures poison when you quaff it.",
256,256,啓蒙,ピンク色の,Enlightenment,Pink,!,R,INVENTORY,POTION,56,0,0,0,0,0,0,0,0,0,0,0,25,1,100,800,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/1:50/1:100/1,ENLIGHTENMENT,それは飲むとその階の地形を完全に知ることができ、その階全体が永久に照らされ、その階の全てのアイテムを感知する。,"It maps, lights permanently and detects all items on the entire level when you quaff it.",
257,257,ヒーロー,ピンク斑の,Heroism,Pink Speckled,!,R,INVENTORY,POTION,32,0,0,0,0,0,0,0,0,0,0,0,1,1,100,35,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,BECOME_HERO,それは飲むと恐怖を取り除き、一時的にヒーロー気分になり、体力が10回復する。,"It removes fear, causes you temporary heroism and heals you 10 when you quaff it.",
258,258,狂戦士化,黒褐色の,Berserk Strength,Puce,!,v,INVENTORY,POTION,33,0,0,0,0,0,0,0,0,0,0,0,20,1,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/3,BERSERK,それは飲むと恐怖を取り除き、一時的に狂戦士化し、体力が30回復する。,"It removes fear, causes you to go berserk and heals you 30 when you quaff it.",
259,259,恐いもの知らず,紫色の,Boldness,Purple,!,v,INVENTORY,POTION,28,0,0,0,0,0,0,0,0,0,0,0,1,1,100,10,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,,それは飲むと恐怖を取り除く。,It removes fear when you quaff it.,
260,260,経験値復活,赤い,Restore Life Levels,Red,!,r,INVENTORY,POTION,41,0,0,0,0,0,0,0,0,0,0,0,40,1,100,400,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/1,RESTORE_LEVEL,それは飲むと経験値が回復する。,It restores your experience when you quaff it.,
261,261,耐火,赤斑の,Resist Heat,Red Speckled,!,r,INVENTORY,POTION,30,0,0,0,0,0,0,0,0,0,0,0,1,1,100,30,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,MAGIC_RES_FIRE,それは飲むと一時的に火炎の耐性を得る。装備による耐性に累積する。,You get temporary resistance to fire when you quaff it. This resistance is cumulative with equipment.,
262,262,耐冷,銀斑の,Resist Cold,Silver Speckled,!,W,INVENTORY,POTION,31,0,0,0,0,0,0,0,0,0,0,0,1,1,100,30,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,MAGIC_RES_COLD,それは飲むと一時的に冷気の耐性を得る。装備による耐性に累積する。,You get temporary resistance to cold when you quaff it. This resistance is cumulative with equipment.,
263,263,透明物体感知,煙った,Detect Invisible,Smoky,!,D,INVENTORY,POTION,25,0,0,0,0,0,0,0,0,0,0,0,3,1,100,50,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,,それは飲むと一時的に透明なものが見える能力を得る。,It gives temporary see invisible when you quaff it.,
264,264,減毒,橙色の,Slow Poison,Tangerine,!,o,INVENTORY,POTION,26,0,0,0,0,0,0,0,0,0,0,0,1,1,100,25,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/1,,それは飲むと毒を和らげる。,It reduces poison when you quaff it.,
265,265,解毒,スミレ色の,Neutralize Poison,Violet,!,v,INVENTORY,POTION,27,0,0,0,0,0,0,0,0,0,0,0,5,1,100,75,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,5/1,REMOVE_POISON,それは飲むと毒を癒す。,It cures poison when you quaff it.,
266,266,魔力復活,朱色の,Restore Mana,Vermilion,!,r,INVENTORY,POTION,40,0,0,0,0,0,0,0,0,0,0,0,15,1,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,25/2:40/2:60/2:90/2,RESTORE_MANA,それは飲むと魔力が最大まで回復し、狂戦士化を癒す。,It restores mana to full and cures berserk when you quaff it.,
267,267,赤外線視力,白い,Infra-vision,White,!,w,INVENTORY,POTION,24,0,0,0,0,0,0,0,0,0,0,0,3,1,100,20,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,,それは飲むと一時的に赤外線視力を強める。,It gives temporary infravision when you quaff it.,#JZ#
268,268,耐性,黄色い,Resistance,Yellow,!,y,INVENTORY,POTION,60,0,0,0,0,0,0,0,0,0,0,100,20,1,100,250,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1:45/1:80/1:100/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|MAGIC_RES_COLD|MAGIC_RES_FIRE|MAGIC_RES_ELEC|MAGIC_RES_ACID|MAGIC_RES_POIS,それは飲むと一時的に酸・電撃・火炎・冷気・毒の耐性を得る。装備による耐性に累積する。,You get temporary resistances to elements and poison when you quaff it. These resistances is cumulative with equipment.,##### Wands ###### Note : some of the old wands have been taken higher (low level characters# really need them and they used to be higher in earlier versions...)
269,269,光,アルミの,Light,Aluminum,-0,B,INVENTORY,WAND,7,0,0,0,0,0,0,0,0,0,0,17,3,4,100,200,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,LITE_LINE,それは使うと光線を放つ。,It fires a line of light when you use it.,#JZ#
270,270,懐柔,鋳鉄の,Tame Monster,Cast Iron,-0,D,INVENTORY,WAND,17,0,0,0,0,0,0,0,0,0,0,9,30,4,100,1500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/2,,それは使うと1体のモンスターを魅了してペットにする。,It charms a monster into your pet when you use it.,
271,271,アイス・ボルト,クロムの,Frost Bolts,Chromium,-0,w,INVENTORY,WAND,19,0,0,0,0,0,0,0,0,0,0,12,20,4,100,800,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BO_COLD,それは使うとダメージ(5+レベル/8)d8の冷気の矢またはビームを放つ。,It fires a bolt or beam of cold (damage: (5+level/8)d8) when you use it.,
272,272,ファイア・ボルト,銅の,Fire Bolts,Copper,-0,U,INVENTORY,WAND,18,0,0,0,0,0,0,0,0,0,0,15,30,4,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/1,BO_FIRE,それは使うとダメージ(7+レベル/6)d8の火炎の矢またはビームを放つ。,It fires a bolt or beam of fire (damage: (7+level/6)d8) when you use it.,# More common now...
273,273,岩石溶解,金の,Stone to Mud,Gold,-0,y,INVENTORY,WAND,6,0,0,0,0,0,0,0,0,0,0,12,10,4,100,300,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1:40/1,STONE_TO_MUD,それは使うとドアや岩石や壁を溶かす。,"It turns a door, rock, wall square to mud when you use it.",
274,274,チェンジ・モンスター,鉄の,Polymorph,Iron,-0,s,INVENTORY,WAND,13,0,0,0,0,0,0,0,0,0,0,15,20,4,100,400,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,,それは使うと1体のモンスターを変身させる。,It changes a monster into another when you use it.,
275,275,回復モンスター,マグネシウムの,Heal Monster,Magnesium,-0,W,INVENTORY,WAND,0,0,0,0,0,0,0,0,0,0,0,6,2,4,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,2/1,,それは使うと1体のモンスターの体力を回復させる。,It heals a monster when you use it.,
276,276,スピード・モンスター,モリブデンの,Haste Monster,Molybdenum,-0,W,INVENTORY,WAND,1,0,0,0,0,0,0,0,0,0,0,6,20,4,100,1,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,,それは使うと1体のモンスターを加速させる。,It hastes a monster when you use it.,
277,277,スロウ・モンスター,ニッケルの,Slow Monster,Nickel,-0,U,INVENTORY,WAND,9,0,0,0,0,0,0,0,0,0,0,17,5,4,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,2/1,,それは使うと1体のモンスターを減速させる。,It slows a monster down when you use it.,
278,278,パニック・モンスター,錆びた,Confuse Monster,Rusty,-0,r,INVENTORY,WAND,10,0,0,0,0,0,0,0,0,0,0,15,5,4,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,3/1,,それは使うと1体のモンスターを混乱させる。,It confuses a monster when you use it.,
279,279,スリープ・モンスター,銀の,Sleep Monster,Silver,-0,W,INVENTORY,WAND,8,0,0,0,0,0,0,0,0,0,0,16,5,4,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,5/1,,それは使うと1体のモンスターを眠らせる。,It puts a monster to sleep when you use it.,
280,280,生命力吸収,鋼鉄の,Drain Life,Steel,-0,W,INVENTORY,WAND,12,0,0,0,0,0,0,0,0,0,0,7,50,4,100,1200,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,,それは使うとダメージ80+レベルの生命力を削る矢を放つ。,It fires a bolt of drain life (damage: 80+level) when you use it.,
281,281,トラップ/ドア破壊,ブリキの,Trap/Door Destruction,Tin,-0,W,INVENTORY,WAND,5,0,0,0,0,0,0,0,0,0,0,15,10,4,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,,それは使うとトラップやドアを破壊するビームを放つ。,It fires a beam destroys all traps and doors on the line when you use it.,
282,282,マジック・ミサイル,チタンの,Magic Missile,Titanium,-0,w,INVENTORY,WAND,15,0,0,0,0,0,0,0,0,0,0,17,2,4,100,200,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,2/1,MISSILE,それは使うとダメージ(2+レベル/10)d6の魔法の矢またはビームを放つ。,It fires a bolt or beam of magic (damage: (2+level/10)d6) when you use it.,
283,283,クローン・モンスター,タングステンの,Clone Monster,Tungsten,-0,w,INVENTORY,WAND,2,0,0,0,0,0,0,0,0,0,0,6,15,4,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/1,,それは使うと1体のモンスターのクローンを作り出す。ユニーク・モンスターには無効。,It clones a monster when you use it. Unique monsters are not cloned.,
284,284,恐慌モンスター,ジルコンの,Scare Monster,Zirconium,-0,W,INVENTORY,WAND,11,0,0,0,0,0,0,0,0,0,0,9,10,4,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/4,,それは使うと1体のモンスターを恐怖させる。,It scares a monster when you use it.,
285,285,テレポート・アウェイ,亜鉛の,Teleport Other,Zinc,-0,W,INVENTORY,WAND,3,0,0,0,0,0,0,0,0,0,0,12,20,4,100,350,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,TELE_AWAY,それは使うとモンスターをテレポートさせるビームを放つ。,It fires a beam teleports all monsters on the line when you use it.,
286,286,トラップ解除,銅メッキの,Disarming,Copper-Plated,-0,U,INVENTORY,WAND,4,0,0,0,0,0,0,0,0,0,0,10,20,4,100,700,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,,それは使うとトラップを破壊するビームを放つ。,It fires a beam destroys all traps on the line when you use it.,
287,287,サンダー・ボール,金メッキの,Lightning Balls,Gold-Plated,-0,y,INVENTORY,WAND,21,0,0,0,0,0,0,0,0,0,0,13,35,4,100,1200,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,35/1,IGNORE_ELEC|BA_ELEC,それは使うとダメージ40+3*レベル/4の電撃の球を放つ。,It fires a ball of lightning (damage: 40+3*level/4) when you use it.,
288,288,アイス・ボール,銀メッキの,Cold Balls,Silver-Plated,-0,W,INVENTORY,WAND,23,0,0,0,0,0,0,0,0,0,0,9,40,4,100,1500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/1,IGNORE_COLD|BA_COLD,それは使うとダメージ50+3*レベル/4の冷気の球を放つ。,It fires a ball of cold (damage: 50+3*level/4) when you use it.,
289,289,ファイア・ボール,スズメッキの,Fire Balls,Tin-Plated,-0,W,INVENTORY,WAND,22,0,0,0,0,0,0,0,0,0,0,7,50,4,100,1800,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_FIRE|BA_FIRE,それは使うとダメージ70+3*レベル/4の火炎の球を放つ。,It fires a ball of fire (damage: 70+3*level/4) when you use it.,
