"ID","NAME","E_NAME","SYM","COL","RACE","CLASS","PATRON","CHARA","RELM1","RELM2","LEV","RARE","Z","EXP","N_EXP","N_MIN","AGE","SC","DV","SP","VIS","AC","ALERT","STR","INT","WIS","DEX","CON","CHA","M_HB","M_HM","M_WB","M_WM","F_HB","F_HM","F_WB","F_WM","BATTLE","UNDERLING","ARTIFACT","COMMENT","FLAG","ACTION","AUTHORITY","DESCRIPTION",,,,,,,
451,"『究極ダンジョン=クリーナー』","The Ultimate Dungeon Cleaner","g","D",40,255,255,255,0,0,28,2,0,555,0,0,0,0,-1,120,10,80,12,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CRUSH:HURT:2d10
CRUSH:HURT:2d10
CRUSH:HURT:2d10
CRUSH:SUPERHURT:2d10",,,"JZ#","FORCE_SLEEP|FORCE_MAXHP|KILL_BODY|KILL_ITEM|UNIQUE|REFLECTING|COLD_BLOOD|BASH_DOOR|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_FEAR|NO_CONF|NO_SLEEP|NONLIVING|RES_SHAR|RES_TELE",,,"$It looks like a huge spiked roller. It was designed to keep this dungeon 
$clean, and you are the biggest spot of dirt in sight.
巨大なトゲのついたローラーのようだ。このダンジョンをきれいに保つよう
作られている。そしてあなたは一番大きなゴミと見なされている。",,,,,,,
452,"深き者","Deep one","u","g",46,255,255,255,0,0,28,5,0,150,0,0,0,0,-1,120,20,50,20,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CLAW:POISON:2d4
CLAW:POISON:2d4
BITE:HURT:4d4",,,"JZ#
JZ#引用は久留さん、解説は NeSYS さんによる","FRIENDS|WILD_SHORE|DROP_CORPSE|RAND_25|EAT_POISONOUS|DROP_60|DROP_90|CAN_SWIM|BASH_DOOR|ELDRITCH_HORROR|RES_TELE|EVIL|IM_FIRE|IM_COLD|IM_POIS|RES_WATE",,,"$""I thought their predominant color was a greyish-green, 
$though they had white bellies. They were mostly shiny and 
$slippery, but the ridges of their backs were scaly. Their 
$forms vaguely suggested the anthropoid, while their heads were 
$the heads of fish, with prodigious bulging eyes that never 
$closed. At the sides of their necks were palpitating gills and 
$their long paws were webbed.""
「体の色はおおむね灰色がかった緑色だが、腹は白かった。体の大部分
は光沢があってぬらぬらしていたが、背中のもりあがったところには鱗
があった。その姿はどことなく類人猿じみたところがあったとはいえ、
頭部は魚類のものであり、ふくれあがった大きな目は閉じるということ
がなかった。首の両側には脈打つ鰓があり、長い四肢の先には水かきが
ついていた」
(Ｈ・Ｐ・ラヴクラフト、大瀧啓裕訳「インスマスを覆う影」
『クトゥルー９』、青心社文庫、p.305)
陸上ではぴょんぴょん跳ねるようにして歩き、けろけろという声で鳴く。
しかし、身振りや手振りでコミュニケーションを取ることが多いようだ。
時のない深い海の底で生活し、異様で尊大な生命を持ち、
信じがたいほど冷酷である。
人間と交配することが可能であり、混血児は生後まもなくは人間と変わらないが、
二十歳を過ぎたあたりから魚のような特徴が表れ始め、
最終的には種族の記憶に目覚めて完全なディープワンへと変貌を遂げてしまう。
ディープワンには老化というものが無く、事故死か或いは殺されるまで何万年で
も生き続ける。",,,,,,,
453,"バシリスク","Basilisk","R","D",106,255,255,255,0,0,28,3,0,350,10000,668,0,0,-1,120,15,90,30,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"GAZE:PARALYZE
BITE:HURT:2d12
BITE:HURT:2d12
BITE:HURT:2d12",,,"J0#","ONLY_ITEM|DROP_1D2|WILD_MOUNTAIN|OPEN_DOOR|BASH_DOOR|EVIL|IM_POIS|DROP_CORPSE|ANIMAL|NO_CONF|NO_SLEEP|CAN_SWIM|EAT_POISONOUS","1_IN_8|BR_POIS",,"$An evil reptile whose eyes stare deeply at you and 
$makes your soul wilt!
愚かな冒険者を餌食にする邪悪の爬虫類だ。その目に深く睨まれると魂がしぼんで
いくかのようだ。",,,,,,,
454,"雪トロル","Ice troll","T","w",28,255,255,255,0,0,28,1,0,160,1200,463,0,0,-1,110,20,56,50,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:1d5
HIT:HURT:1d5
HIT:HURT:1d5
BITE:COLD:3d6",,,"J0#","MALE|FRIENDS|DROP_60|WILD_WASTE|DROP_SKELETON|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|REGENERATE|EVIL|IM_COLD|HURT_LITE",,,"$He is a white troll with powerfully clawed hands.
彼は強力な爪の付いた手を持った、白いトロルだ。",,,,,,,
455,"ドール","Dhole","w","s",89,255,255,255,0,0,29,4,0,555,4000,619,0,0,-1,110,14,64,25,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"SPIT:ACID:1d8
ENGULF:ACID:2d8
CRUSH:SUPERHURT:4d8",,,"JZ#
JZ#ドール
JZ#Ｈ・Ｐ・ラヴクラフト＆Ｅ・ホフマン・プライスの「銀の鍵の門を
JZ#越えて」に登場。
JZ#粘液にまみれた青白い生物で、ヤディス星に棲んでいます。現在は
JZ#魔道士によって地下に封じられています。 by 久留さん
JZ#引用は久留さん、解説は NeSYS さんによる","ANIMAL|EVIL|KILL_WALL|IM_ACID|ELDRITCH_HORROR|CAN_SWIM|FORCE_MAXHP|DROP_CORPSE|EAT_ACIDIC","1_IN_6|BR_ACID",,"$A gigantic worm dripping with acid. ""...even as he looked, one 
$reared up several hundred feet and leveled a bleached, viscous end 
$at him.""
全長数百メートルに及ぶミミズに似た巨大な怪物。
貪欲で、あらゆるものを食らい尽くす。
ヤディス星の文明を滅ぼしたのはこの生物であり、今でもヤディスの台地を貪り
続けているという。
光を嫌い、穴の中に住んでいる。
口から有毒な酸を含んだ粘液を噴出する。
「カーターが見つめているときですら、
一匹のドールは数百フィートにまでそびえたち、粘液にまみれる青白い
先端をカーターに向けた」
(Ｈ・Ｐ・ラヴクラフト＆Ｅ・ホフマン・プライス、大瀧啓裕訳「銀の鍵
の門を越えて」
『ラヴクラフト全集６』、創元推理文庫、p.152)",,,,,,,
456,"大天使","Archangel","A","B",42,255,255,255,0,0,29,4,0,400,2500,511,0,0,0,110,30,68,255,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:3d5
HIT:HURT:3d5
HIT:HURT:3d5
HIT:HURT:3d5",,,"JZ#","FORCE_MAXHP|FORCE_SLEEP|NO_FEAR|GOOD|ONLY_ITEM|DROP_2D2|CAN_FLY|SELF_LITE_1|SMART|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|IM_FIRE|IM_COLD|IM_POIS|NO_CONF|NO_SLEEP|RES_TELE","1_IN_3|HEAL|HASTE|BLIND|CONF|SCARE",,"$A lesser angel protected by an aura of holiness.  Its muscular form looks 
$extremely powerful next to your own frail body.
聖なるオーラで守られた下級の天使だ。そのたくましい体と比べてみると、自分の
体はなんとも貧弱に感じられる。",,,,,,,
457,"ミミック(指輪)","Ring mimic","=","w",90,255,255,255,0,0,29,4,0,200,0,0,0,0,-1,120,30,60,100,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:POISON:3d4
HIT:POISON:3d4
HIT:POISON:3d4
HIT:POISON:3d4",,,"JZ#","CHAR_MULTI|ATTR_SEMIRAND|FORCE_SLEEP|EMPTY_MIND|COLD_BLOOD|NO_CONF|NO_SLEEP|NO_FEAR","1_IN_4|BLIND|CONF|SCARE|CAUSE_2|FORGET|BO_ACID|BO_FIRE|BO_COLD|BO_ELEC|S_MONSTER",,"$A strange creature that disguises itself as discarded objects to lure 
$unsuspecting adventurers within reach of its venomous claws.
放置されたアイテムに化けている奇妙な生物で、愚かな冒険者がその毒のある
爪の射程距離に入るのを待ちかまえている。",,,,,,,
458,"カオス・タイル","Chaos tile",0,"v",93,255,255,255,0,0,29,6,0,120,0,0,0,0,-1,120,30,60,100,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:POISON:3d4
HIT:CONFUSE:3d4",,,"JZ#","CHAR_MULTI|ATTR_MULTI|ATTR_ANY|FORCE_SLEEP|NEVER_MOVE|MULTIPLY|EMPTY_MIND|COLD_BLOOD|NO_CONF|NO_SLEEP|NO_FEAR","1_IN_4|BLIND|CONF|SCARE|CAUSE_2|BLINK|S_MONSTER",,"$It is a floor tile corrupted by chaos.
カオスに汚染された床のタイルだ。",,,,,,,
459,"ヤング・ブルー・ドラゴン","Young blue dragon","d","b",58,255,255,255,0,0,27,1,0,300,4000,560,0,0,-1,110,20,50,70,19,19,19,19,19,19,730,30,8100,10,730,30,8100,10,"CLAW:HURT:1d4
CLAW:HURT:1d4
BITE:HURT:1d6",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|WILD_MOUNTAIN|WILD_WOOD|DROP_60|DROP_90|DROP_1D2|DROP_CORPSE|EAT_ELEC_RES|OPEN_DOOR|BASH_DOOR|CAN_FLY|EVIL|IM_ELEC|RIDING|SELF_LITE_1","1_IN_11|SCARE|BR_ELEC",,"$It has a form that legends are made of.  Its still-tender scales are a 
$deep blue in hue.  Sparks crackle along its length.
それはまさにこれから伝説を作らんとするかのような活力に満ちた姿をしている。
まだ柔らかいそのうろこは深い青色をしていて、全身から火花を発している。",,,,,,,
460,"ヤング・ホワイト・ドラゴン","Young white dragon","d","w",58,255,255,255,0,0,27,1,0,275,4000,549,0,0,-1,110,20,50,70,19,19,19,19,19,19,730,30,8100,10,730,30,8100,10,"CLAW:HURT:1d4
CLAW:HURT:1d4
BITE:HURT:1d6",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|WILD_MOUNTAIN|WILD_WASTE|DROP_60|DROP_90|DROP_1D2|DROP_CORPSE|EAT_COLD_RES|OPEN_DOOR|BASH_DOOR|CAN_FLY|EVIL|IM_COLD|RIDING","1_IN_11|SCARE|BR_COLD",,"$It has a form that legends are made of.  Its still-tender scales are a 
$frosty white in hue.  Icy blasts of cold air come from it as it breathes.
それはまさにこれから伝説を作らんとするかのような活力に満ちた姿をしている。
まだ柔らかいそのうろこは青白い色をしてる。それが息を吐くと突き刺すような
冷気がやってくる。",,,,,,,
461,"ヤング・グリーン・ドラゴン","Young green dragon","d","g",58,255,255,255,0,0,27,1,0,290,4000,561,0,0,-1,110,20,60,70,19,19,19,19,19,19,730,30,8100,10,730,30,8100,10,"CLAW:HURT:1d4
CLAW:HURT:1d4
BITE:HURT:1d6",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|WILD_MOUNTAIN|WILD_SWAMP|DROP_60|DROP_90|DROP_1D2|DROP_CORPSE|EAT_POIS_RES|OPEN_DOOR|BASH_DOOR|CAN_FLY|EVIL|IM_POIS|RIDING","1_IN_11|SCARE|BR_POIS",,"$It has a form that legends are made of.  Its still-tender scales are a 
$deep green in hue.  Foul gas seeps through its scales.
それはまさにこれから伝説を作らんとするかのような活力に満ちた姿をしている。
まだ柔らかいそのうろこは深い緑色をしている。不潔なガスがそのうろこからしみ
出ている。",,,,,,,
462,"ヤング・ブロンズ・ドラゴン","Young bronze dragon","d","U",58,255,255,255,0,0,26,3,0,310,4000,562,0,0,-1,110,20,63,150,19,19,19,19,19,19,730,30,8100,10,730,30,8100,10,"CLAW:HURT:1d4
CLAW:HURT:1d4
BITE:HURT:1d6",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|WILD_MOUNTAIN|DROP_60|DROP_90|DROP_2D2|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|CAN_FLY|NO_CONF|NO_SLEEP|RIDING","1_IN_11|SCARE|BR_CONF",,"$It has a form that legends are made of.  Its still-tender scales are a 
$rich bronze hue, and its shape masks its true form.
それはまさにこれから伝説を作らんとするかのような活力に満ちた姿をしている。
まだ柔らかいそのうろこは豊かな青銅色をしている。",,,,,,,
463,"アクラシュ","Aklash","T","W",28,255,255,255,0,0,29,4,0,300,1500,491,0,0,-1,110,14,64,25,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CLAW:HURT:1d6
CLAW:HURT:1d6
BITE:POISON:1d20
CRUSH:HURT:2d9",,,,"EVIL|FRIENDS|OPEN_DOOR|BASH_DOOR|DROP_CORPSE|IM_POIS|IM_ACID|REGENERATE|EAT_POISONOUS","1_IN_7|BR_POIS",,"$Pale, bald, fat, hairless troll creatures. Ugly beyond description. 
$Not to mention how bad their breath smells...
青白く、ハゲで、デブで、無毛のトロルだ。その醜さは言葉では言い表せない。
息の臭さは言うに及ばない。",,,,,,,
464,"ミスリル・ゴーレム","Mithril golem","g","B",40,255,255,255,0,0,30,4,0,500,0,0,0,0,-1,110,12,100,10,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:3d8
HIT:HURT:3d8
HIT:HURT:5d5
HIT:HURT:5d5",,,"J0#","ONLY_GOLD|DROP_2D2|COLD_BLOOD|BASH_DOOR|REFLECTING|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|NO_FEAR|NONLIVING",,,"$It is a massive statue of purest mithril.  It looks expensive!
それは純粋なミスリルでできた堂々たる巨像だ。それは値段にしたら相当高価
だろう！",,,,,,,
465,"執政家の次男『ファラミア』","Falamir, second son of the steward family.","p","D",6,5,255,255,0,0,35,4,0,18000,0,0,0,0,0,125,40,0,0,17,17,17,17,17,17,187,0,80,0,187,0,80,0,"HIT:HURT:10d5
HIT:HURT:10d5
HIT:HURT:10d5",,"18:0:0:100","J0#
D'ang# スケルトン・トロルより差し替え","UNIQUE|MALE|CAN_SPEAK|DROP_SKELETON|DROP_CORPSE|FORCE_SLEEP|FORCE_MAXHP|HUMAN|ONLY_ITEM|DROP_1D2|DROP_4D2|DROP_GOOD|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|IM_POIS|IM_FIRE|NO_CONF|NO_SLEEP|GOOD|RES_TELE",,,,,,,,,,
466,"骸骨ティラノサウルス","Skeletal tyrannosaurus","R","w",106,255,255,255,0,0,30,2,0,225,40000,705,0,0,-1,120,20,55,20,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CLAW:HURT:1d8
CLAW:HURT:1d8
BITE:LOSE_CON:4d6
GAZE:TERRIFY",,,"JZ#","COLD_BLOOD|OPEN_DOOR|BASH_DOOR|EVIL|ANIMAL|IM_COLD|IM_POIS|RES_NETH|NO_CONF|NO_SLEEP|NO_FEAR|RIDING",,,"$It is the skeleton of a tyrannosaurus, animated by dark dweomers.
邪悪な魔法により動いているティラノサウルスの骸骨だ。",,,,,,,
467,"『ジョーズ』","Jaws","l","w",84,255,255,255,0,0,30,2,0,500,0,0,0,0,-1,120,10,80,12,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BITE:HURT:11d2
BITE:HURT:22d1
BITE:HURT:11d2
BITE:HURT:22d1",,,"JZ#","FORCE_MAXHP|TAKE_ITEM|UNIQUE|DROP_CORPSE|MOVE_BODY|WILD_OCEAN|BASH_DOOR|IM_COLD|IM_ELEC|IM_POIS|RES_WATE|ANIMAL|AQUATIC|NO_CONF|NO_SLEEP|DROP_1D2",,,"$The biggest white shark who has ever lived, it is hunting for you now! 
史上最大のホオジロザメで、今にもあなたを食べようとしている！",,,,,,,
468,"大鷲王『ソロンドール』","Thorondor","B","u",91,255,255,255,0,0,55,1,0,22222,0,0,0,0,13,142,20,65,20,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"CLAW:HURT:16d5
CLAW:HURT:16d5
BITE:HURT:6d10",,,"JZ#
D:ソロンドールは超自然的な存在の使いで、大鷲たちの王だ。","CAN_FLY|UNIQUE|ESCORT|ESCORTS|FORCE_MAXHP|DROP_CORPSE|WILD_ONLY|WILD_MOUNTAIN|WILD_VOLCANO|ANIMAL|GOOD|RIDING","1_IN_2|SPECIAL|S_KIN",,"$An agent of supernatural being, Thorondor is the lord of eagles.
マンウェに遣わされた偉大な大鷲は人の言葉を話し、
マイアールと同じ魂を持っていると言われる。
ソロンドールは全ての大鷲のうちで最初に現われた者であり、最強かつ最大の王だ。
その巨大な体を前にすればモルゴスの卑小な召使い達は逃げ惑うことしか出来無い。",,,,,,,
469,"巨大青アリ","Giant blue ant","a","b",77,255,255,255,0,0,24,2,0,80,1000,473,0,0,-1,110,10,50,60,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"BITE:ELEC:5d5",,,"J0#","RAND_25|WILD_ALL|DROP_CORPSE|WEIRD_MIND|BASH_DOOR|ANIMAL|IM_ELEC",,,"$It is a giant ant that crackles with energy.
それはエネルギーが火花をたてている巨大なアリだ。",,,,,,,
470,"墓ワイト","Grave wight","W","b",100,255,255,255,0,0,30,1,0,325,1500,499,0,0,-1,110,20,50,30,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:1d7
HIT:HURT:1d7
TOUCH:EXP_20",,,"J0#","FORCE_SLEEP|RAND_25|ONLY_ITEM|DROP_1D2|COLD_BLOOD|OPEN_DOOR|BASH_DOOR|EVIL|CAN_FLY|IM_COLD|IM_POIS|RES_NETH|RES_DARK|HURT_LITE|NO_CONF|NO_SLEEP","1_IN_8|SCARE|CAUSE_3|DARKNESS",,"$It is a ghostly form with eyes that haunt you.
それは幽霊のような存在で、その目はいつまでも冒険者を睨み付けている。",,,,,,,
471,"シャドウ・ドレイク","Shadow drake","d","D",58,255,255,255,0,0,23,3,0,700,15000,643,0,0,-1,110,25,50,30,19,19,19,19,19,19,540,30,1800,10,540,30,1800,10,"CLAW:HURT:2d4
CLAW:HURT:2d4
BITE:EXP_10:3d6",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|SELF_DARK_1|ONLY_ITEM|DROP_2D2|INVISIBLE|OPEN_DOOR|BASH_DOOR|EVIL|NO_CONF|NO_SLEEP","1_IN_6|SLOW|CONF|SCARE|DARKNESS|BR_NETH",,"$It is a dragon-like form wrapped in shadow.  Glowing red eyes shine out in 
$the dark.
それは暗黒に覆われたドラゴンのような姿をしている。赤い目が暗闇の中で光を
発している。",,,,,,,
472,"マンティコア","Manticore","H","o",86,255,255,255,0,0,30,2,0,300,0,0,0,0,-1,120,12,15,10,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"SHOOT:HURT:7d6
HIT:HURT:4d4
HIT:HURT:4d4
HIT:HURT:4d4",,,"J0#","FORCE_SLEEP|FORCE_MAXHP|BASH_DOOR|CAN_FLY|WILD_WOOD|DROP_CORPSE|RIDING|EVIL","1_IN_5|SHOOT",,"$It is a winged lion's body with a human torso and a tail covered in 
$vicious spikes.
それは羽の生えたライオンの体と、人間の上半身と、邪悪な刺に覆われた尻尾を
持った生物だ。",,,,,,,
473,"巨大軍隊アリ","Giant army ant","a","o",77,255,255,255,0,0,26,3,0,90,1200,548,0,0,-1,120,10,40,40,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BITE:HURT:2d12",,,"J0#","RAND_25|KILL_BODY|FRIENDS|DROP_CORPSE|WEIRD_MIND|BASH_DOOR|ANIMAL",,,"$An armoured form moving with purpose.  Powerful on its own, flee when 
$hordes of them march.
硬い甲羅を持ったアリで、一定の指揮に従って行動している。単独でも強いが、
集団で行進してくると恐怖ですらある。",,,,,,,
474,"キラー・スライス・ビートル","Killer slicer beetle","K","o",94,255,255,255,0,0,30,2,0,200,800,478,0,0,-1,110,14,60,30,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BITE:HURT:5d8
BITE:HURT:5d8",,,"J0#","WEIRD_MIND|BASH_DOOR|WILD_GRASS|DROP_CORPSE|ANIMAL|CAN_FLY",,,"$It is a beetle with deadly sharp cutting mandibles and a rock-hard 
$carapace.
それは恐ろしく鋭い切れ味のアゴと、岩のように堅い甲羅を持った甲虫だ。",,,,,,,
475,"ゴーゴン","Gorgon","H","b",86,255,255,255,0,0,31,2,0,275,0,0,0,0,-1,110,12,88,20,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BUTT:HURT:3d9
BUTT:HURT:3d9
BITE:POISON:1d10
KICK:HURT:2d4",,,"JZ#","FORCE_SLEEP|ANIMAL|MOVE_BODY|WILD_WOOD|BASH_DOOR|IM_POIS|IM_ACID|DROP_CORPSE|EVIL|RIDING|EAT_POISONOUS","1_IN_8|BR_POIS",,"$A bull whose skin is made of steel plates. Watch out for its 
$deadly breath!
鋼板のようた堅い皮膚を持った牛のようなモンスターだ。
危険なブレスに注意しろ!",,,,,,,
476,"ガグ","Gug","P","D",31,255,255,255,0,0,31,2,0,210,0,0,0,0,-1,110,14,60,30,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BITE:HURT:10d4
CLAW:HURT:2d7
CLAW:HURT:2d7
CLAW:HURT:2d7",,,"JZ#
JZ#ガグ
JZ#Ｈ・Ｐ・ラヴクラフトの「幻夢境カダスを求めて」に登場。
JZ#洞窟に棲む毛むくじゃらの巨大な生物で、ガーストの肉を食います。 by 久留さん","FORCE_SLEEP|DROP_1D2|TAKE_ITEM|BASH_DOOR|OPEN_DOOR|DROP_CORPSE|EVIL|IM_POIS|IM_ACID|EAT_GIVE_STR",,,"$A hideous, beastly, four-armed unclean giant: ""...large as a 
$barrel... The eyes jutted two inches from each side, shaded by 
$bony protuberances overgrown of the mouth. That mouth had great 
$yellow fangs and ran from the top to the tally.""
気味が悪いほど大きく、獣のような、４本腕の不潔な巨人「... 樽ほど
の大きさで... 目は側面から２インチも突出し、剛毛の密集する骨の隆
起が影を落としていた。... その口は大きな黄色の牙を備え、頭の上か
ら下へと、水平ではなく垂直に開いているのである」
(Ｈ・Ｐ・ラヴクラフト、大瀧啓裕訳「未知なるカダスを夢に求めて」
『ラヴクラフト全集６』、創元推理文庫、p.227)",,,,,,,
477,"ゴースト","Ghost","G","w",100,255,255,255,0,0,31,1,0,350,800,508,0,0,-1,120,20,30,10,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"WAIL:TERRIFY
TOUCH:EXP_20
CLAW:LOSE_WIS:1d10
TOUCH:DR_MANA:2d8",,,"J0#","FORCE_SLEEP|RAND_25|DROP_60|DROP_1D2|INVISIBLE|COLD_BLOOD|TAKE_ITEM|PASS_WALL|EVIL|IM_COLD|CAN_FLY|IM_POIS|RES_NETH|NO_CONF|NO_SLEEP","1_IN_15|BLIND|HOLD|DRAIN_MANA",,"$You don't believe in them.
あなたはその存在を信じていない。",,,,,,,
478,"死番虫","Death watch beetle","K","B",94,255,255,255,0,0,31,3,0,190,2000,586,0,0,-1,110,16,60,30,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"BITE:HURT:5d4
WAIL:TERRIFY:5d6",,,"J0#
J0#
J0#(コメント)
J0# (英和辞典より) Death watch beetle
J0# シバンムシ科の昆虫の総称；木を食うときの音が死の前触れと考えられた
J0#","WEIRD_MIND|BASH_DOOR|WILD_ALL|DROP_CORPSE|ANIMAL|CAN_FLY",,,"$It is a giant beetle that produces a chilling sound.
それは寒気をもよおす様な羽音を立てる巨大な甲虫だ。",,,,,,,
479,"オーガ・シャーマン","Ogre shaman","O","b",30,3,255,255,0,0,38,2,0,1800,0,0,0,0,-1,110,20,0,30,18,22,22,18,18,18,289,10,402,3,280,10,395,3,"HIT:HURT:3d6
HIT:HURT:3d6
HIT:HURT:3d6",,,"J0#","FORCE_SLEEP|ONLY_ITEM|DROP_90|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|EVIL|HAS_LITE_1","1_IN_5|TPORT|HOLD|SCARE|CAUSE_2|TRAPS|BO_FIRE|S_MONSTER",,"$It is an ogre wrapped in furs and covered in grotesque body paints.
それは毛皮を着たオーガで、体にはグロテスクな彩色を施している。",,,,,,,
480,"ネクサス・クイルスルグ","Nexus quylthulg","Q","v",97,255,255,255,0,0,32,1,0,300,0,0,0,0,-1,110,10,0,0,0,0,0,0,12,0,1000,10,9000,3,1000,10,9000,3,,,,"J0#","FORCE_SLEEP|NEVER_MOVE|NEVER_BLOW|STUPID|INVISIBLE|EMPTY_MIND|RES_NEXU|NO_CONF|NO_SLEEP|NO_FEAR|RES_TELE","1_IN_1|BLINK|TELE_AWAY",,"$It is a very unstable, strange pulsing mound of flesh.
それはひじょうに不安定で奇妙な脈打つ肉の塊だ。",,,,,,,
481,"闇の蜘蛛『シェロブ』","Shelob, Spider of Darkness","S","D",98,255,255,255,0,0,32,3,0,1500,0,0,0,0,2,110,8,80,80,16,16,16,16,16,16,650,0,1101,0,650,0,1101,0,"BITE:HURT:2d10
STING:POISON:2d5
STING:LOSE_STR:1d4
STING:POISON:2d5",,,"J0#","UNIQUE|FEMALE|FORCE_SLEEP|FORCE_MAXHP|ESCORT|ESCORTS|DROP_CORPSE|EAT_BLIND|ONLY_ITEM|DROP_1D2|DROP_2D2|DROP_GOOD|SMART|BASH_DOOR|ANIMAL|EVIL|HURT_LITE|NO_CONF|NO_SLEEP|RES_DARK","1_IN_2|HEAL|BLIND|SLOW|CONF|SCARE|CAUSE_3|CAUSE_4|TRAPS|BR_DARK|S_SPIDER",,"$Shelob is an enormous bloated spider, rumoured to have been one of the 
$brood of Ungoliant the Unlight.  Her poison is legendary, as is her ego, 
$which may be her downfall.  She used to guard the pass through Cirith 
$Ungol, but has not been seen there for many eons.
シェロブは巨大に肥え太った蜘蛛で、ウンゴリアントの闇の一族であったと
言われている。その毒の恐ろしさは伝説的で、また自我の強さも伝説的あったが、
それがシェロブの没落を導いたに違いない。シェロブはかつてキリス・ウンゴル
の通り道の番人であったが、長い間その姿を見た者はいない。",,,,,,,
482,"巨大イカ","Giant squid","l","g",84,255,255,255,0,0,32,3,0,600,50000,740,0,0,-1,110,8,80,80,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CRUSH:HURT:8d4
CRUSH:HURT:8d4
CRUSH:HURT:8d4",,,"JZ#","IM_ACID|RES_WATE|AQUATIC|ANIMAL|IM_COLD|MOVE_BODY|RIDING|FORCE_MAXHP|WILD_OCEAN","1_IN_8|BR_ELEC|BR_ACID|BR_POIS",,"$Besides being capable of dragging whole ships underwater, 
$this creature can also harm you with ranged attacks.
船をまるごと水中にひきずりこんでしまう能力に加え、
このモンスターは遠くからあなたにダメージを与えることができる。",,,,,,,
483,"食屍鬼の王","Ghoulking","z","D",52,255,255,255,0,0,32,2,0,340,0,0,0,0,0,120,20,60,10,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"CLAW:LOSE_STR:3d4
CLAW:DISEASE:3d4
CLAW:DISEASE:3d4
BITE:PARALYZE:3d5",,,"JZ#","DROP_60|OPEN_DOOR|BASH_DOOR|CAN_SWIM|DROP_1D2|FORCE_MAXHP|ESCORT|FORCE_SLEEP|EVIL|IM_POIS|IM_COLD|NO_CONF|NO_SLEEP|COLD_BLOOD|HURT_LITE|RES_NETH","1_IN_7|SCARE|HOLD|DARKNESS|S_UNDEAD|ANIM_DEAD",,"$Flesh is falling off in chunks from this decaying abomination.
この腐敗した凶々しい者の体からは腐肉の塊がしたたり落ちている。
完全な人間の形をしているわけではないが、限りなく人間に良く似ている場合も
ある。
前かがみの姿勢で２本足で歩き、何処となく犬に似ている。
皮膚はゴムのような感じでカビがこびりついており、耳はぴんと立っている。
半分に割れた蹄と、穴を掘るのに使う鱗のある鉤爪を持つ。
夜行性で、人間のたくさん住む場所の近くにおり、腐肉を好んで食らう。
泣くように、或いはとてつもない早口で話す。",,,,,,,
